0030 73.14283 +2.69267 0.12413 0.00002 -20.578 -20.109 3
0031 73.45154 +2.80281 0.20012 0.00001 -20.150 -19.455 1
0032 73.32954 +2.77733 0.20518 0.00005 -20.424 -20.009 1
0033 73.36333 +2.74833 0.15061 0.00017 -18.725 -17.816 3
0034 73.38154 +2.76894 0.20240 0.00032 -19.517 -18.829 1
0035 73.31779 +2.74522 0.19734 0.00036 -19.949 -19.392 1
0036 73.41283 +2.81408 0.13466 0.00003 -20.388 -19.925 3
0037 73.13933 +2.75861 0.20109 0.00008 -21.520 -20.888 1
0038 73.25500 +2.85119 0.21285 0.00001 -21.851 -21.366 2
0039 73.31800 +2.81969 0.27270 0.00008 -22.141 -21.570 3
0040 73.32304 +2.85494 0.19988 0.00013 -21.466 -20.762 1
0041 73.24109 +2.83608 0.20392 0.00046 -21.114 -20.430 1
0042 73.48296 +2.87994 0.25405 0.00048 -21.667 -21.162 3
0043 73.32004 +2.84539 0.19893 0.00013 -21.839 -21.120 1
0044 73.20192 +2.81272 0.20262 0.00008 -21.396 -21.015 1
0045 73.39916 +2.88094 0.19770 0.00007 -20.880 -20.244 1
0046 73.46883 +2.90911 0.20801 0.00005 -20.844 -20.284 1
0047 73.34038 +2.88300 0.22337 0.00017 -20.594 -20.200 2
0048 73.53683 +2.89711 0.19236 0.00006 -21.696 -20.999 1
0049 73.11338 +2.90075 0.20305 0.00007 -20.115 -19.684 1
0050 73.45737 +2.89997 0.20823 0.00075 -20.408 -19.807 1
0051 73.54288 +2.91069 0.20352 0.00011 -21.178 -20.449 1
0052 73.27183 +3.02911 0.21348 0.00009 -21.637 -20.936 2
0053 73.51204 +2.92342 0.19986 0.00066 -20.557 -19.897 1
0054 73.49820 +2.94356 0.20778 0.00005 -20.119 -19.673 1
0055 73.27321 +3.00975 0.20206 0.00013 -20.028 -19.749 1
0056 73.43034 +3.01467 0.33173 0.00033 -20.924 -20.524 3
0057 73.16858 +3.08875 0.20313 0.00009 -19.672 -19.369 1
0058 73.33900 +3.06831 0.05280 0.00002 -18.631 -18.162 3
0059 73.27158 +3.05036 0.21518 0.00058 -21.272 -20.585 2
0060 73.30746 +3.03842 0.18996 0.00038 -21.647 -20.957 1
0061 73.35158 +3.04778 0.16749 0.00017 -22.738 -22.108 3
0062 73.38359 +3.02344 0.19909 0.00057 -20.437 -19.786 1
0063 73.25616 +3.19111 0.09690 0.00011 -21.807 -21.113 3
0064 73.37800 +3.08533 0.20308 0.00044 -21.517 -20.801 1
0065 73.42729 +3.08550 0.15509 0.00003 -19.169 -18.705 3
0066 73.43659 +3.03581 0.25221 0.00011 -20.319 -19.768 3
0067 73.38359 +3.12911 0.18970 0.00005 -21.919 -21.466 1
0068 73.31433 +3.16611 0.20103 0.00073 -20.909 -20.214 1
0069 73.54288 +2.93794 0.19682 0.00056 -20.600 -19.871 1
0070 73.54780 +2.92392 0.19369 0.00045 -19.923 -19.280 1
0071 73.39471 +3.17156 0.20990 0.00063 -20.693 -19.986 1
0072 73.46133 +3.13525 0.26285 0.00006 -20.847 -20.486 3
0073 73.49496 +3.03561 0.19723 0.00006 -20.706 -20.122 1
0074 73.42683 +3.15081 0.21837 0.00021 -20.113 -19.618 2
0075 73.45012 +3.12400 0.38746 0.00038 -20.877 -20.405 3
0076 73.39104 +3.21489 0.12521 0.00004 -18.391 -17.846 3
0077 73.53180 +3.29392 0.28888 0.00027 -21.069 -20.534 3
0078 73.46305 +3.27669 0.18710 0.00019 -21.969 -21.307 2
0079 73.54520 +3.17994 0.20456 0.00009 -21.723 -21.248 1
0080 73.50496 +3.16392 0.32685 0.00011 -21.936 -21.475 3
0081 73.57254 +2.98994 0.19623 0.00044 -20.758 -20.059 1
0082 73.52267 +3.13156 0.21072 0.00021 -21.374 -20.920 1
0083 73.53637 +3.14831 0.16720 0.00006 -21.624 -21.080 3
0084 73.54421 +3.08581 0.20429 0.00042 -20.727 -20.016 1
0085 73.52204 +3.18764 0.27333 0.00009 -20.177 -19.859 3
0086 73.59017 +3.12250 0.20324 0.00058 -21.047 -20.356 1
0087 73.53554 +3.33764 0.11580 0.00014 -20.840 -20.183 3
0088 73.59850 +3.29561 0.20263 0.00006 -20.577 -19.934 1
0089 73.56196 +3.13306 0.25609 0.00009 -20.599 -20.219 3
