key,file_name,bytes_size,subcategory,sortingCategory,restricted,visible,updated,version
psi-data/PSI-32/Raw Data/2019_270_190927_V24_3652462534_Bigelow_STA_2p4_hold_24_free_exp_TOF_2_L1.zip,2019_270_190927_V24_3652462534_Bigelow_STA_2p4_hold_24_free_exp_TOF_2_L1.zip,119809121,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_270_190927_V24_3652462534_Bigelow_STA_2p4_hold_24_free_exp_TOF_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_271_190927_V24_3652462534_Bigelow_STA_2p4_hold_24_free_exp_TOF_1_L1.zip,2019_271_190927_V24_3652462534_Bigelow_STA_2p4_hold_24_free_exp_TOF_1_L1.zip,241182660,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_271_190927_V24_3652462534_Bigelow_STA_2p4_hold_24_free_exp_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_271_tabs_to_pngs.csv,2019_271_tabs_to_pngs.csv,31015,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_271_190927_V24_3652462534_Bigelow_STA_2p4_hold_24_free_exp_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_271_190927_V24_3652462534_Bigelow_STA_2p4_hold_24_free_exp_TOF_2_L1.zip,2019_271_190927_V24_3652462534_Bigelow_STA_2p4_hold_24_free_exp_TOF_2_L1.zip,71713667,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_271_190927_V24_3652462534_Bigelow_STA_2p4_hold_24_free_exp_TOF_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_273_190923_V21_3652106052_SAL_10_grad_2_TOF_TOF_1_L1.zip,2019_273_190923_V21_3652106052_SAL_10_grad_2_TOF_TOF_1_L1.zip,239798063,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_273_190923_V21_3652106052_SAL_10_grad_2_TOF_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_273_tabs_to_pngs.csv,2019_273_tabs_to_pngs.csv,56982,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_273_190923_V21_3652106052_SAL_10_grad_2_TOF_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_273_190923_V21_3652106052_SAL_10_grad_2_TOF_TOF_2_L1.zip,2019_273_190923_V21_3652106052_SAL_10_grad_2_TOF_TOF_2_L1.zip,239806311,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_273_190923_V21_3652106052_SAL_10_grad_2_TOF_TOF_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_273_190923_V21_3652106052_SAL_10_grad_2_TOF_TOF_3_L1.zip,2019_273_190923_V21_3652106052_SAL_10_grad_2_TOF_TOF_3_L1.zip,154759342,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_273_190923_V21_3652106052_SAL_10_grad_2_TOF_TOF_3_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_273_190930_V24_3652725951_DKC_20_1p8msLens_ARP_TOF_1_L1.zip,2019_273_190930_V24_3652725951_DKC_20_1p8msLens_ARP_TOF_1_L1.zip,130719894,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_273_190930_V24_3652725951_DKC_20_1p8msLens_ARP_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_273_190930_V24_3652725951_DKC_20_1p8msLens_ARP_TOF_2_L1.zip,2019_273_190930_V24_3652725951_DKC_20_1p8msLens_ARP_TOF_2_L1.zip,7578,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_273_190930_V24_3652725951_DKC_20_1p8msLens_ARP_TOF_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_274_190930_V24_3652729803_STA_DKC_20_1p8msLens_ARP_v2_TOF_1_L1.zip,2019_274_190930_V24_3652729803_STA_DKC_20_1p8msLens_ARP_v2_TOF_1_L1.zip,238779882,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_274_190930_V24_3652729803_STA_DKC_20_1p8msLens_ARP_v2_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_274_tabs_to_pngs.csv,2019_274_tabs_to_pngs.csv,83807,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_274_190930_V24_3652729803_STA_DKC_20_1p8msLens_ARP_v2_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_274_190930_V24_3652729803_STA_DKC_20_1p8msLens_ARP_v2_TOF_2_L1.zip,2019_274_190930_V24_3652729803_STA_DKC_20_1p8msLens_ARP_v2_TOF_2_L1.zip,239078420,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_274_190930_V24_3652729803_STA_DKC_20_1p8msLens_ARP_v2_TOF_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_274_190930_V24_3652729803_STA_DKC_20_1p8msLens_ARP_v2_TOF_3_L1.zip,2019_274_190930_V24_3652729803_STA_DKC_20_1p8msLens_ARP_v2_TOF_3_L1.zip,239261464,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_274_190930_V24_3652729803_STA_DKC_20_1p8msLens_ARP_v2_TOF_3_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_274_190930_V24_3652729803_STA_DKC_20_1p8msLens_ARP_v2_TOF_4_L1.zip,2019_274_190930_V24_3652729803_STA_DKC_20_1p8msLens_ARP_v2_TOF_4_L1.zip,83535437,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_274_190930_V24_3652729803_STA_DKC_20_1p8msLens_ARP_v2_TOF_4_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_275_190930_V24_3652729803_STA_DKC_20_1p8msLens_ARP_v2_TOF_1_L1.zip,2019_275_190930_V24_3652729803_STA_DKC_20_1p8msLens_ARP_v2_TOF_1_L1.zip,240901028,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_275_190930_V24_3652729803_STA_DKC_20_1p8msLens_ARP_v2_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_275_tabs_to_pngs.csv,2019_275_tabs_to_pngs.csv,52477,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_275_190930_V24_3652729803_STA_DKC_20_1p8msLens_ARP_v2_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_275_190930_V24_3652729803_STA_DKC_20_1p8msLens_ARP_v2_TOF_2_L1.zip,2019_275_190930_V24_3652729803_STA_DKC_20_1p8msLens_ARP_v2_TOF_2_L1.zip,72532476,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_275_190930_V24_3652729803_STA_DKC_20_1p8msLens_ARP_v2_TOF_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_275_190930_V24_3652891140_DKC_20_1p8msLens_ARP_SG_TOF_1_L1.zip,2019_275_190930_V24_3652891140_DKC_20_1p8msLens_ARP_SG_TOF_1_L1.zip,168611003,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_275_190930_V24_3652891140_DKC_20_1p8msLens_ARP_SG_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_269_19269-V24-1-RSTA_2p4_hold_24_DKC_20_1p8msLens_batch_TOF_1_L1.zip,2019_269_19269-V24-1-RSTA_2p4_hold_24_DKC_20_1p8msLens_batch_TOF_1_L1.zip,132706330,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_269_19269-V24-1-RSTA_2p4_hold_24_DKC_20_1p8msLens_batch_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_276_190924_V24_3652191074_DKC_20_1p8msLens_BiasField_2ms_TOF_1_L1.zip,2019_276_190924_V24_3652191074_DKC_20_1p8msLens_BiasField_2ms_TOF_1_L1.zip,142393758,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_276_190924_V24_3652191074_DKC_20_1p8msLens_BiasField_2ms_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_276_tabs_to_pngs.csv,2019_276_tabs_to_pngs.csv,104095,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_276_190924_V24_3652191074_DKC_20_1p8msLens_BiasField_2ms_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_276_190930_V24_3652729803_STA_DKC_20_1p8msLens_ARP_v2_TOF_1_L1.zip,2019_276_190930_V24_3652729803_STA_DKC_20_1p8msLens_ARP_v2_TOF_1_L1.zip,190452255,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_276_190930_V24_3652729803_STA_DKC_20_1p8msLens_ARP_v2_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_276_190930_V24_3652891140_DKC_20_1p8msLens_ARP_SG_TOF_1_L1.zip,2019_276_190930_V24_3652891140_DKC_20_1p8msLens_ARP_SG_TOF_1_L1.zip,107727985,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_276_190930_V24_3652891140_DKC_20_1p8msLens_ARP_SG_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_276_191003_V24_3652973853_DKC_20_1p8msLens_ARP_SG_v2_TOF_1_L1.zip,2019_276_191003_V24_3652973853_DKC_20_1p8msLens_ARP_SG_v2_TOF_1_L1.zip,95583932,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_276_191003_V24_3652973853_DKC_20_1p8msLens_ARP_SG_v2_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_277_191004_V21_3653061743_SAL_sta_2p4_hold_30_tRF_0p2_trap_1_grad_2_TOF_TOF_1_L1.zip,2019_277_191004_V21_3653061743_SAL_sta_2p4_hold_30_tRF_0p2_trap_1_grad_2_TOF_TOF_1_L1.zip,246418073,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_277_191004_V21_3653061743_SAL_sta_2p4_hold_30_tRF_0p2_trap_1_grad_2_TOF_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_277_tabs_to_pngs.csv,2019_277_tabs_to_pngs.csv,75163,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_277_191004_V21_3653061743_SAL_sta_2p4_hold_30_tRF_0p2_trap_1_grad_2_TOF_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_277_191004_V21_3653061743_SAL_sta_2p4_hold_30_tRF_0p2_trap_1_grad_2_TOF_TOF_2_L1.zip,2019_277_191004_V21_3653061743_SAL_sta_2p4_hold_30_tRF_0p2_trap_1_grad_2_TOF_TOF_2_L1.zip,103572104,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_277_191004_V21_3653061743_SAL_sta_2p4_hold_30_tRF_0p2_trap_1_grad_2_TOF_TOF_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_281_191007_V16_3653261577_STA_TOF_0p6_32p5tSlosh_tSlosh_19ms_TOF_1_L1.zip,2019_281_191007_V16_3653261577_STA_TOF_0p6_32p5tSlosh_tSlosh_19ms_TOF_1_L1.zip,240425697,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_281_191007_V16_3653261577_STA_TOF_0p6_32p5tSlosh_tSlosh_19ms_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_281_tabs_to_pngs.csv,2019_281_tabs_to_pngs.csv,92812,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_281_191007_V16_3653261577_STA_TOF_0p6_32p5tSlosh_tSlosh_19ms_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_281_191007_V16_3653261577_STA_TOF_0p6_32p5tSlosh_tSlosh_19ms_TOF_2_L1.zip,2019_281_191007_V16_3653261577_STA_TOF_0p6_32p5tSlosh_tSlosh_19ms_TOF_2_L1.zip,59980771,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_281_191007_V16_3653261577_STA_TOF_0p6_32p5tSlosh_tSlosh_19ms_TOF_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_281_191007_V16_3653262722_STA_TOF_0p6_tSlosh_19p5ms_TOF_1_L1.zip,2019_281_191007_V16_3653262722_STA_TOF_0p6_tSlosh_19p5ms_TOF_1_L1.zip,191642251,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_281_191007_V16_3653262722_STA_TOF_0p6_tSlosh_19p5ms_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_231_190802_V22_3647627905_DKC_prep_5msTOF_4p855_tSlosh_1_L1.zip,2019_231_190802_V22_3647627905_DKC_prep_5msTOF_4p855_tSlosh_1_L1.zip,240086374,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_231_190802_V22_3647627905_DKC_prep_5msTOF_4p855_tSlosh_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_231_tabs_to_pngs.csv,2019_231_tabs_to_pngs.csv,94861,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_231_190802_V22_3647627905_DKC_prep_5msTOF_4p855_tSlosh_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_231_190810_V24_3648250536_STA_0p2_Holding_scan1_Lens_1p8_1msTHold_TOF_1_L1.zip,2019_231_190810_V24_3648250536_STA_0p2_Holding_scan1_Lens_1p8_1msTHold_TOF_1_L1.zip,96065473,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_231_190810_V24_3648250536_STA_0p2_Holding_scan1_Lens_1p8_1msTHold_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_231_190810_V24_3648251421_STA_0p2_Holding_scan1_Lens_1p8_2msTHold_TOF_1_L1.zip,2019_231_190810_V24_3648251421_STA_0p2_Holding_scan1_Lens_1p8_2msTHold_TOF_1_L1.zip,84312784,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_231_190810_V24_3648251421_STA_0p2_Holding_scan1_Lens_1p8_2msTHold_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_231_190810_V24_3648251439_STA_0p2_Holding_scan1_Lens_1p8_3msTHold_TOF_1_L1.zip,2019_231_190810_V24_3648251439_STA_0p2_Holding_scan1_Lens_1p8_3msTHold_TOF_1_L1.zip,84370720,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_231_190810_V24_3648251439_STA_0p2_Holding_scan1_Lens_1p8_3msTHold_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_231_190810_V24_3648252619_STA_0p2_Holding_scan1_Lens_1p8_29msTHold_TOF_1_L1.zip,2019_231_190810_V24_3648252619_STA_0p2_Holding_scan1_Lens_1p8_29msTHold_TOF_1_L1.zip,83720323,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_231_190810_V24_3648252619_STA_0p2_Holding_scan1_Lens_1p8_29msTHold_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_231_190810_V24_3648252637_STA_0p2_Holding_scan1_Lens_1p8_30msTHold_TOF_1_L1.zip,2019_231_190810_V24_3648252637_STA_0p2_Holding_scan1_Lens_1p8_30msTHold_TOF_1_L1.zip,83923061,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_231_190810_V24_3648252637_STA_0p2_Holding_scan1_Lens_1p8_30msTHold_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_231_190810_V24_3648252660_STA_0p2_Holding_scan1_Lens_1p8_31msTHold_TOF_1_L1.zip,2019_231_190810_V24_3648252660_STA_0p2_Holding_scan1_Lens_1p8_31msTHold_TOF_1_L1.zip,72157811,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_231_190810_V24_3648252660_STA_0p2_Holding_scan1_Lens_1p8_31msTHold_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_231_190810_V24_3648252677_STA_0p2_Holding_scan1_Lens_1p8_32msTHold_TOF_1_L1.zip,2019_231_190810_V24_3648252677_STA_0p2_Holding_scan1_Lens_1p8_32msTHold_TOF_1_L1.zip,84224249,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_231_190810_V24_3648252677_STA_0p2_Holding_scan1_Lens_1p8_32msTHold_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_231_190810_V24_3648252691_STA_0p2_Holding_scan1_Lens_1p8_33msTHold_TOF_1_L1.zip,2019_231_190810_V24_3648252691_STA_0p2_Holding_scan1_Lens_1p8_33msTHold_TOF_1_L1.zip,84087123,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_231_190810_V24_3648252691_STA_0p2_Holding_scan1_Lens_1p8_33msTHold_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_231_190810_V24_3648252706_STA_0p2_Holding_scan1_Lens_1p8_34msTHold_TOF_1_L1.zip,2019_231_190810_V24_3648252706_STA_0p2_Holding_scan1_Lens_1p8_34msTHold_TOF_1_L1.zip,180223017,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_231_190810_V24_3648252706_STA_0p2_Holding_scan1_Lens_1p8_34msTHold_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_231_190810_V24_3648252726_STA_0p2_Holding_scan1_Lens_1p8_35msTHold_TOF_1_L1.zip,2019_231_190810_V24_3648252726_STA_0p2_Holding_scan1_Lens_1p8_35msTHold_TOF_1_L1.zip,95634671,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_231_190810_V24_3648252726_STA_0p2_Holding_scan1_Lens_1p8_35msTHold_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_231_190810_V24_3648252742_STA_0p2_Holding_scan1_Lens_1p8_36msTHold_TOF_1_L1.zip,2019_231_190810_V24_3648252742_STA_0p2_Holding_scan1_Lens_1p8_36msTHold_TOF_1_L1.zip,71775483,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_231_190810_V24_3648252742_STA_0p2_Holding_scan1_Lens_1p8_36msTHold_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_231_190810_V24_3648252759_STA_0p2_Holding_scan1_Lens_1p8_37msTHold_TOF_1_L1.zip,2019_231_190810_V24_3648252759_STA_0p2_Holding_scan1_Lens_1p8_37msTHold_TOF_1_L1.zip,71693815,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_231_190810_V24_3648252759_STA_0p2_Holding_scan1_Lens_1p8_37msTHold_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_231_190810_V24_3648252779_STA_0p2_Holding_scan1_Lens_1p8_38msTHold_TOF_1_L1.zip,2019_231_190810_V24_3648252779_STA_0p2_Holding_scan1_Lens_1p8_38msTHold_TOF_1_L1.zip,83513580,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_231_190810_V24_3648252779_STA_0p2_Holding_scan1_Lens_1p8_38msTHold_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_231_190810_V24_3648252793_STA_0p2_Holding_scan1_Lens_1p8_39msTHold_TOF_1_L1.zip,2019_231_190810_V24_3648252793_STA_0p2_Holding_scan1_Lens_1p8_39msTHold_TOF_1_L1.zip,71785253,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_231_190810_V24_3648252793_STA_0p2_Holding_scan1_Lens_1p8_39msTHold_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_231_190810_V24_3648252809_STA_0p2_Holding_scan1_Lens_1p8_40msTHold_TOF_1_L1.zip,2019_231_190810_V24_3648252809_STA_0p2_Holding_scan1_Lens_1p8_40msTHold_TOF_1_L1.zip,71699447,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_231_190810_V24_3648252809_STA_0p2_Holding_scan1_Lens_1p8_40msTHold_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_231_190810_V24_3648252824_STA_0p2_Holding_scan1_Lens_1p8_41msTHold_TOF_1_L1.zip,2019_231_190810_V24_3648252824_STA_0p2_Holding_scan1_Lens_1p8_41msTHold_TOF_1_L1.zip,71728046,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_231_190810_V24_3648252824_STA_0p2_Holding_scan1_Lens_1p8_41msTHold_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_288_191015_V24_3652462534_Baseline_STA_TOF_1_L1.zip,2019_288_191015_V24_3652462534_Baseline_STA_TOF_1_L1.zip,166634853,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_288_191015_V24_3652462534_Baseline_STA_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_288_tabs_to_pngs.csv,2019_288_tabs_to_pngs.csv,128941,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_288_191015_V24_3652462534_Baseline_STA_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_282_191004_V24_3653068053_DKC_20_1p8msLens_ARP_SG_0p2_TOF_1_L1.zip,2019_282_191004_V24_3653068053_DKC_20_1p8msLens_ARP_SG_0p2_TOF_1_L1.zip,239923308,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_282_191004_V24_3653068053_DKC_20_1p8msLens_ARP_SG_0p2_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_282_tabs_to_pngs.csv,2019_282_tabs_to_pngs.csv,85471,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_282_191004_V24_3653068053_DKC_20_1p8msLens_ARP_SG_0p2_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_282_191004_V24_3653068053_DKC_20_1p8msLens_ARP_SG_0p2_TOF_2_L1.zip,2019_282_191004_V24_3653068053_DKC_20_1p8msLens_ARP_SG_0p2_TOF_2_L1.zip,238720512,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_282_191004_V24_3653068053_DKC_20_1p8msLens_ARP_SG_0p2_TOF_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_282_191004_V24_3653068053_DKC_20_1p8msLens_ARP_SG_0p2_TOF_3_L1.zip,2019_282_191004_V24_3653068053_DKC_20_1p8msLens_ARP_SG_0p2_TOF_3_L1.zip,119444191,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_282_191004_V24_3653068053_DKC_20_1p8msLens_ARP_SG_0p2_TOF_3_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_282_191007_V16_3653311755STA_TOF_0p6_tSlosh_20ms_TOF_1_L1.zip,2019_282_191007_V16_3653311755STA_TOF_0p6_tSlosh_20ms_TOF_1_L1.zip,12026586,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_282_191007_V16_3653311755STA_TOF_0p6_tSlosh_20ms_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_289_191015_V24_3652462534_Baseline_STA_TOF_1_L1.zip,2019_289_191015_V24_3652462534_Baseline_STA_TOF_1_L1.zip,71772599,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_289_191015_V24_3652462534_Baseline_STA_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_289_tabs_to_pngs.csv,2019_289_tabs_to_pngs.csv,80681,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_289_191015_V24_3652462534_Baseline_STA_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_290_19288-V16-1-RSTA_TOF_0p6_tSlosh_23p5ms_TOF_1_L1.zip,2019_290_19288-V16-1-RSTA_TOF_0p6_tSlosh_23p5ms_TOF_1_L1.zip,144043554,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_290_19288-V16-1-RSTA_TOF_0p6_tSlosh_23p5ms_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_290_tabs_to_pngs.csv,2019_290_tabs_to_pngs.csv,109153,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_290_19288-V16-1-RSTA_TOF_0p6_tSlosh_23p5ms_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
psi-data/PSI-32/Raw Data/2019_290_19288-V16-1-RSTA_TOF_0p6_tSlosh_27p5ms_TOF_1_L1.zip,2019_290_19288-V16-1-RSTA_TOF_0p6_tSlosh_27p5ms_TOF_1_L1.zip,143409866,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_290_19288-V16-1-RSTA_TOF_0p6_tSlosh_27p5ms_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:21 GMT",1
