sample_index,phi_accel_rad
136,4.470825252690385
137,3.8054992956604887
138,-0.49270061528505815
139,6.454462413737748
140,-3.081280759925363
141,-4.231721787067715
142,-2.532615650316893
143,9.438717012892372
144,-2.7837638123718995
145,5.107971352966593
146,-5.7384483502653465
147,-6.585723832078229
148,-1.6547226418230623
149,2.7823930450144703
150,-4.205991987308814
151,7.53438059828148
152,1.396360118731015
153,-9.496694479602645
154,7.243100801574453
155,-8.763066549280207
156,-10.805102407807263
157,21.53748052333972
158,6.029671749037125
159,-8.125271348579016
160,1.544896571915894
161,-4.246288918688988
162,-5.537414326100949
163,-3.292059975351571
164,12.13607951062107
165,5.127229971149584
166,7.886209387397481
167,-3.9457159395475836
168,-2.8297828766691997
169,-1.3018075563124667
170,-8.61462360025518
171,0.5873221892839864
172,13.741955299316942
173,-9.605093640779234
174,-6.327116482532692
175,8.276736166934988
176,-2.2455906262903076
177,-2.8840645123820847
178,5.93599391504976
179,7.583387085897822
180,-8.399628903754339
181,-1.1668676230554853
182,-10.295409220128944
183,0.6055203925772998
184,2.3505714222979717
185,-0.9532553721286173
186,9.11127583173951
187,8.767130096805277
188,-5.2898992426489535
189,-6.226204657607368
190,2.9794546031883016
191,7.950594507900061
192,0.6471795252591435
193,19.928651683681736
194,-7.77236912711435
195,-6.203823087190985
196,13.285849657309717
197,-10.816394176371984
198,-12.704248570384758
199,8.201382180273379
200,-2.7363007113871403
201,10.927479009589792
202,-3.1659867788988216
203,-17.53373482201422
204,14.54866176468609
205,3.8345734263326343
206,-10.22650149368397
207,9.090304418641058
208,3.552915563532789
209,-9.997351437671432
210,-0.08751447325134401
211,-1.324797158925646
212,-6.904090436621048
213,1.9906089948372148
214,1.5029669221267223
215,-2.064111417434396
216,1.5872636974789058
217,-9.25966117192942
218,3.636118758855802
219,0.6337026199918544
220,-0.5577988097392028
221,-1.3034599094772161
222,7.95117693391207
223,2.564213805942051
224,-1.019040350245553
225,1.639759031972077
226,-1.813343483295624
227,-0.8121153005275163
228,7.252715720410805
229,3.195903584034615
230,-4.891709367294204
231,-2.5988829404502227
232,-4.517077239963247
233,-1.168885210735458
234,0.2437292893660916
235,-0.2879144644263685
236,3.9695946605986157
