# logmstar_GL_min[m]    logmstar_GL_min[n]    Radius[i](Mpc/h70)    Radius[j](Mpc/h70)    covariance(h70*M_sun/pc^2)^2    correlation    bias(1+K[m,i])(1+K[n,j])
8.500000000000000000e+00 8.500000000000000000e+00 7.624618881985674168e-01 1.408915045649939968e+00 9.996471318773666580e-04 1.410363447490641832e-02 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 7.624618881985674168e-01 1.915217671509155561e+00 6.800339234797840972e-04 1.282942370958292666e-02 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 7.624618881985674168e-01 2.603463381689461009e+00 1.100974401253294920e-04 2.786728832304673133e-03 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.036457440524030327e+00 3.539034586317788000e-02 -2.308721242944829851e-04 -1.230839679149961052e-04 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.036457440524030327e+00 4.810809282451224134e-02 -3.976013956616989916e-05 -2.889311224026733197e-05 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.036457440524030327e+00 6.539604343397804886e-02 1.231438189143798398e-04 1.215025290788149015e-04 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.036457440524030327e+00 8.889652958014769568e-02 -1.484364634813579206e-04 -1.978480896063273295e-04 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.036457440524030327e+00 1.208420656116956649e-01 -1.898607328331662427e-05 -3.420846610067196288e-05 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.036457440524030327e+00 1.642674341762205836e-01 1.394299591757287209e-04 3.385547260931492811e-04 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.036457440524030327e+00 2.232979864606629561e-01 1.635669830469931724e-04 5.357515614662013322e-04 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.036457440524030327e+00 3.035415449656087006e-01 4.303895373102047811e-04 1.900157260166058159e-03 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.036457440524030327e+00 4.126211390461415052e-01 5.931055912745645956e-04 3.522876471201184280e-03 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.036457440524030327e+00 5.608991823739490901e-01 1.070724194134311819e-03 8.533618731451322881e-03 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.036457440524030327e+00 7.624618881985674168e-01 1.928261439990242281e-03 2.051703729396011158e-02 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.036457440524030327e+00 1.036457440524030327e+00 7.048887408501337826e-02 1.000000000000000000e+00 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.036457440524030327e+00 1.408915045649939968e+00 1.936743128607762562e-03 3.643233766127134537e-02 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.036457440524030327e+00 1.915217671509155561e+00 1.092908643669596863e-03 2.749103725535422330e-02 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.036457440524030327e+00 2.603463381689461009e+00 2.000515818838777239e-04 6.751343028663770070e-03 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.408915045649939968e+00 3.539034586317788000e-02 1.547536510034254161e-04 1.093972692775840324e-04 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.408915045649939968e+00 4.810809282451224134e-02 2.620154741599046901e-05 2.524695194864893865e-05 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.408915045649939968e+00 6.539604343397804886e-02 1.941014137627529727e-04 2.539434333753507063e-04 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.408915045649939968e+00 8.889652958014769568e-02 -1.010329856875175465e-04 -1.785624096599627744e-04 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.408915045649939968e+00 1.208420656116956649e-01 2.779095097561265905e-05 6.639531634737356645e-05 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.408915045649939968e+00 1.642674341762205836e-01 1.237737783647013692e-04 3.985079753761991178e-04 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.408915045649939968e+00 2.232979864606629561e-01 1.439668144767350085e-04 6.252673992881404089e-04 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.408915045649939968e+00 3.035415449656087006e-01 1.016960585003590540e-04 5.953434083644881889e-04 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.408915045649939968e+00 4.126211390461415052e-01 2.905573818029440138e-04 2.288405055559320465e-03 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.408915045649939968e+00 5.608991823739490901e-01 5.032422603364240668e-04 5.318244649591802840e-03 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.408915045649939968e+00 7.624618881985674168e-01 9.996471318773666580e-04 1.410363447490641832e-02 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.408915045649939968e+00 1.036457440524030327e+00 1.936743128607762562e-03 3.643233766127134537e-02 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.408915045649939968e+00 1.408915045649939968e+00 4.009123152417473634e-02 1.000000000000000000e+00 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.408915045649939968e+00 1.915217671509155561e+00 1.553477563618744931e-03 5.181408570649587847e-02 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.408915045649939968e+00 2.603463381689461009e+00 5.293645622088604622e-04 2.368855870471455252e-02 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.915217671509155561e+00 3.539034586317788000e-02 1.140025147112208533e-04 1.077636418695119056e-04 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.915217671509155561e+00 4.810809282451224134e-02 -2.731398949512597692e-05 -3.519325220608351859e-05 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.915217671509155561e+00 6.539604343397804886e-02 -8.021803834054145883e-05 -1.403371255730875811e-04 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.915217671509155561e+00 8.889652958014769568e-02 -9.335483907728297039e-05 -2.206256165550157106e-04 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.915217671509155561e+00 1.208420656116956649e-01 4.219271629679286086e-05 1.347918930937483059e-04 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.915217671509155561e+00 1.642674341762205836e-01 6.710974201715393550e-06 2.889257099764620638e-05 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.915217671509155561e+00 2.232979864606629561e-01 7.474861227571795625e-05 4.341089859955886681e-04 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.915217671509155561e+00 3.035415449656087006e-01 1.576003417847388934e-04 1.233709288422428236e-03 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.915217671509155561e+00 4.126211390461415052e-01 2.694715863645552405e-04 2.837959641904687965e-03 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.915217671509155561e+00 5.608991823739490901e-01 3.887101870335078323e-04 5.492997242211687670e-03 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.915217671509155561e+00 7.624618881985674168e-01 6.800339234797840972e-04 1.282942370958292666e-02 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.915217671509155561e+00 1.036457440524030327e+00 1.092908643669596863e-03 2.749103725535422330e-02 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.915217671509155561e+00 1.408915045649939968e+00 1.553477563618744931e-03 5.181408570649587847e-02 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.915217671509155561e+00 1.915217671509155561e+00 2.242151195323556501e-02 1.000000000000000000e+00 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 1.915217671509155561e+00 2.603463381689461009e+00 8.896985671421876697e-04 5.323765471059052623e-02 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 2.603463381689461009e+00 3.539034586317788000e-02 -2.021688337450666044e-04 -2.563970083708098555e-04 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 2.603463381689461009e+00 4.810809282451224134e-02 1.290492551486439974e-04 2.230851619761586239e-04 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 2.603463381689461009e+00 6.539604343397804886e-02 -2.499489443533208562e-05 -5.866684934617719474e-05 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 2.603463381689461009e+00 8.889652958014769568e-02 9.751053602632248334e-05 3.091801223227213873e-04 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 2.603463381689461009e+00 1.208420656116956649e-01 -1.875593597721751025e-05 -8.039072551539283400e-05 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 2.603463381689461009e+00 1.642674341762205836e-01 4.822970796008158549e-05 2.785840008378588769e-04 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 2.603463381689461009e+00 2.232979864606629561e-01 6.221733217482485487e-05 4.847836291933530417e-04 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 2.603463381689461009e+00 3.035415449656087006e-01 6.617498805017678473e-05 6.950090666356109961e-04 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 2.603463381689461009e+00 4.126211390461415052e-01 3.377424749451143579e-05 4.772213189909474840e-04 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 2.603463381689461009e+00 5.608991823739490901e-01 5.694708012288937730e-05 1.079681944714292125e-03 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 2.603463381689461009e+00 7.624618881985674168e-01 1.100974401253294920e-04 2.786728832304673133e-03 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 2.603463381689461009e+00 1.036457440524030327e+00 2.000515818838777239e-04 6.751343028663770070e-03 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 2.603463381689461009e+00 1.408915045649939968e+00 5.293645622088604622e-04 2.368855870471455252e-02 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 2.603463381689461009e+00 1.915217671509155561e+00 8.896985671421876697e-04 5.323765471059052623e-02 9.708287439144076547e-01
8.500000000000000000e+00 8.500000000000000000e+00 2.603463381689461009e+00 2.603463381689461009e+00 1.245612784063224177e-02 1.000000000000000000e+00 9.708287439144076547e-01
8.500000000000000000e+00 1.030000000000000071e+01 3.539034586317788000e-02 3.539034586317788000e-02 3.506492031594067582e-02 5.173738183898945976e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.030000000000000071e+01 3.539034586317788000e-02 4.810809282451224134e-02 3.790592831333475243e-02 7.669173548002051555e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.030000000000000071e+01 3.539034586317788000e-02 6.539604343397804886e-02 9.204401539233334276e-03 2.526973605749354389e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.030000000000000071e+01 3.539034586317788000e-02 8.889652958014769568e-02 1.112294352423144443e-02 4.134444697631426725e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.030000000000000071e+01 3.539034586317788000e-02 1.208420656116956649e-01 -2.062887768286680596e-03 -1.033340663442204247e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.030000000000000071e+01 3.539034586317788000e-02 1.642674341762205836e-01 -7.832708880842751895e-03 -5.292295569652157939e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.030000000000000071e+01 3.539034586317788000e-02 2.232979864606629561e-01 -9.927952153749640494e-04 -9.041547026333218902e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.030000000000000071e+01 3.539034586317788000e-02 3.035415449656087006e-01 7.793929780933334930e-04 9.560166067279444861e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.030000000000000071e+01 3.539034586317788000e-02 4.126211390461415052e-01 1.989505726333635083e-04 3.282398822092259458e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.030000000000000071e+01 3.539034586317788000e-02 5.608991823739490901e-01 8.019445630923909300e-04 1.777361789475749728e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.030000000000000071e+01 3.539034586317788000e-02 7.624618881985674168e-01 9.613647604045782048e-04 2.852587359309729392e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.030000000000000071e+01 3.539034586317788000e-02 1.036457440524030327e+00 -1.624727276653137049e-04 -6.435483584662813152e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.030000000000000071e+01 3.539034586317788000e-02 1.408915045649939968e+00 -2.959519774555939759e-04 -1.564208822593245944e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.030000000000000071e+01 3.539034586317788000e-02 1.915217671509155561e+00 -1.118754819092159647e-04 -7.900854732902517390e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.030000000000000071e+01 3.539034586317788000e-02 2.603463381689461009e+00 -2.430673646429549323e-04 -2.311922032984470787e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.030000000000000071e+01 4.810809282451224134e-02 3.539034586317788000e-02 1.384256357852766892e-02 2.783970014201247577e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.030000000000000071e+01 4.810809282451224134e-02 4.810809282451224134e-02 1.782604038637696647e-02 4.916009912848853629e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.030000000000000071e+01 4.810809282451224134e-02 6.539604343397804886e-02 2.068499979019643858e-02 7.740644196465263846e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.030000000000000071e+01 4.810809282451224134e-02 8.889652958014769568e-02 8.019081166406717351e-03 4.062922136728016665e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.030000000000000071e+01 4.810809282451224134e-02 1.208420656116956649e-01 8.965654734736916692e-04 6.121619960896401962e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.030000000000000071e+01 4.810809282451224134e-02 1.642674341762205836e-01 4.496584468522062811e-03 4.141248550979964062e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.030000000000000071e+01 4.810809282451224134e-02 2.232979864606629561e-01 -9.007560574391119046e-04 -1.118167065666290726e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.030000000000000071e+01 4.810809282451224134e-02 3.035415449656087006e-01 1.686116902074248939e-03 2.819116767362933921e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.030000000000000071e+01 4.810809282451224134e-02 4.126211390461415052e-01 -9.136230592438689428e-04 -2.054611156841061105e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.030000000000000071e+01 4.810809282451224134e-02 5.608991823739490901e-01 2.981182743849742625e-04 9.006095040737113159e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.030000000000000071e+01 4.810809282451224134e-02 7.624618881985674168e-01 -5.150166462924215746e-04 -2.082996097484720427e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.030000000000000071e+01 4.810809282451224134e-02 1.036457440524030327e+00 9.730017303030809252e-05 5.253282583337264493e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.030000000000000071e+01 4.810809282451224134e-02 1.408915045649939968e+00 -2.610458912602267589e-04 -1.880644819927027966e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.030000000000000071e+01 4.810809282451224134e-02 1.915217671509155561e+00 -4.479249611818982772e-04 -4.311822332784170432e-04 9.708287439144076547e-01
8.500000000000000000e+00 1.030000000000000071e+01 4.810809282451224134e-02 2.603463381689461009e+00 6.189520173631020915e-05 8.024536363786637506e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.030000000000000071e+01 6.539604343397804886e-02 3.539034586317788000e-02 1.301597294985534520e-03 3.554274284224936183e-05 9.708287439144076547e-01
8.500000000000000000e+00 1.030000000000000071e+01 6.539604343397804886e-02 4.810809282451224134e-02 1.369377248835163333e-02 5.127518637447450907e-04 9.708287439144076547e-01
