survey,dataset,SNID,join_key,JLA_x1,JLA_c,JLA_logMst,JLA_tmax,PplusCID,Pplus_x1,Pplus_c,Pplus_HOST_LOGMASS,Pplus_PKMJD
SDSS,SDSS_allCandidates_BOSS,3246,3246,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3248,3248,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3249,3249,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3250,3250,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3251,3251,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3252,3252,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3256,3256,,,,,3256,-0.424628,0.006569,9.894,53652.3
SDSS,SDSS_allCandidates_BOSS,3257,3257,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3262,3262,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3263,3263,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3265,3265,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3271,3271,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3272,3272,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3273,3273,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3274,3274,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3277,3277,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3279,3279,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3283,3283,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3284,3284,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3285,3285,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3290,3290,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3293,3293,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3294,3294,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3295,3295,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3296,3296,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3297,3297,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3303,3303,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3310,3310,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3312,3312,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3316,3316,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3317,3317,-0.5222,0.020834,9.724,53646.416585,3317,-0.521071,0.022923,10.054,53646.4
SDSS,SDSS_allCandidates_BOSS,3320,3320,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3322,3322,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3323,3323,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3326,3326,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3327,3327,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3329,3329,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3330,3330,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3331,3331,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3341,3341,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3343,3343,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3344,3344,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3348,3348,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3349,3349,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3353,3353,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3356,3356,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3357,3357,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3359,3359,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3361,3361,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3362,3362,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3364,3364,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3367,3367,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3368,3368,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3370,3370,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3372,3372,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3374,3374,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3375,3375,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3376,3376,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3377,3377,1.038449,-0.080192,8.91,53645.940274,3377,1.0447,-0.076832,9.666,53645.9
SDSS,SDSS_allCandidates_BOSS,3378,3378,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3381,3381,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3383,3383,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3385,3385,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3387,3387,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3390,3390,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3391,3391,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3393,3393,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3396,3396,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3400,3400,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3402,3402,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3403,3403,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3404,3404,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3405,3405,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3407,3407,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3409,3409,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3411,3411,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3412,3412,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3415,3415,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3417,3417,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3418,3418,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3421,3421,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3422,3422,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3423,3423,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3426,3426,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3429,3429,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3430,3430,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3436,3436,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3437,3437,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3440,3440,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3441,3441,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3444,3444,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3449,3449,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3451,3451,0.650834,-0.054933,10.824,53645.181803,3451,0.69046,-0.0527,10.839,53645.1
SDSS,SDSS_allCandidates_BOSS,3452,3452,0.906222,-0.090738,9.397,53648.482961,3452,0.90942,-0.090305,9.23,53648.5
SDSS,SDSS_allCandidates_BOSS,3453,3453,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3455,3455,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3458,3458,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3459,3459,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3460,3460,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3462,3462,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3464,3464,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3465,3465,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3471,3471,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3472,3472,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3474,3474,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3475,3475,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3479,3479,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3480,3480,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3481,3481,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3483,3483,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3487,3487,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3488,3488,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3494,3494,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3497,3497,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3498,3498,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3500,3500,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3506,3506,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3508,3508,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3509,3509,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3510,3510,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3511,3511,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3514,3514,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3515,3515,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3517,3517,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3518,3518,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3519,3519,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3520,3520,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3521,3521,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3522,3522,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3525,3525,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3527,3527,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3529,3529,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3532,3532,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3533,3533,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3535,3535,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3536,3536,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3539,3539,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3542,3542,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3543,3543,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3545,3545,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3546,3546,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3548,3548,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3549,3549,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3551,3551,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3558,3558,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3560,3560,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3562,3562,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3563,3563,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3565,3565,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3568,3568,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3572,3572,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3573,3573,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3584,3584,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3589,3589,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3591,3591,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3592,3592,-0.145167,-0.043103,10.395,53645.05881,3592,-0.153731,-0.039793,10.1853,53645.1
SDSS,SDSS_allCandidates_BOSS,3593,3593,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3594,3594,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3596,3596,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3598,3598,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3600,3600,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3601,3601,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3603,3603,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3605,3605,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3606,3606,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3607,3607,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3611,3611,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3625,3625,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3628,3628,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3635,3635,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3641,3641,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3642,3642,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3644,3644,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3645,3645,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3646,3646,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3648,3648,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3649,3649,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3650,3650,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3651,3651,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3652,3652,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3653,3653,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3654,3654,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3655,3655,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3656,3656,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3657,3657,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3659,3659,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3661,3661,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3664,3664,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3665,3665,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3666,3666,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3667,3667,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3668,3668,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3669,3669,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3672,3672,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3674,3674,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3677,3677,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3678,3678,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3680,3680,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3683,3683,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3684,3684,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3686,3686,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3687,3687,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3689,3689,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3690,3690,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3691,3691,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3692,3692,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3693,3693,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3695,3695,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3696,3696,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3698,3698,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3699,3699,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3703,3703,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3705,3705,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3706,3706,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3707,3707,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3708,3708,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3709,3709,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3711,3711,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3712,3712,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3714,3714,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3716,3716,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3718,3718,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3719,3719,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3720,3720,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3721,3721,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3722,3722,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3723,3723,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3724,3724,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3725,3725,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3726,3726,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3728,3728,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3729,3729,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3730,3730,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3731,3731,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3733,3733,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3735,3735,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3736,3736,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3738,3738,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3740,3740,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3741,3741,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3746,3746,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3747,3747,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3749,3749,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3750,3750,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3752,3752,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3755,3755,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3757,3757,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3758,3758,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3761,3761,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3764,3764,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3766,3766,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3768,3768,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3769,3769,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3771,3771,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3772,3772,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3773,3773,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3774,3774,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3775,3775,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3777,3777,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3778,3778,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3779,3779,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3780,3780,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3781,3781,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3784,3784,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3785,3785,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3786,3786,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3788,3788,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3794,3794,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3795,3795,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3798,3798,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3799,3799,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3800,3800,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3805,3805,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3807,3807,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3808,3808,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3809,3809,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3811,3811,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3812,3812,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3814,3814,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3815,3815,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3817,3817,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3818,3818,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3821,3821,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3822,3822,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3825,3825,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3826,3826,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3827,3827,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3829,3829,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3830,3830,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3832,3832,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3833,3833,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3835,3835,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3836,3836,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3837,3837,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3840,3840,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3844,3844,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3849,3849,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3850,3850,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3851,3851,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3852,3852,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3855,3855,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3856,3856,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3857,3857,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3858,3858,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3859,3859,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3868,3868,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3869,3869,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3871,3871,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3872,3872,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3874,3874,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3876,3876,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3877,3877,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3878,3878,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3881,3881,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3882,3882,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3887,3887,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3888,3888,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3889,3889,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3892,3892,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3894,3894,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3897,3897,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3898,3898,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3900,3900,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3901,3901,1.183262,0.041002,9.74,53657.000216,,,,,
SDSS,SDSS_allCandidates_BOSS,3903,3903,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3904,3904,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3905,3905,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3908,3908,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3909,3909,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3910,3910,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3911,3911,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3913,3913,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3914,3914,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3916,3916,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3917,3917,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3919,3919,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3921,3921,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3922,3922,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3926,3926,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3928,3928,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3931,3931,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3935,3935,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3936,3936,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3937,3937,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3938,3938,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3939,3939,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3940,3940,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3945,3945,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3946,3946,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3947,3947,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3949,3949,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3950,3950,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3953,3953,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3955,3955,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3957,3957,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3958,3958,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3959,3959,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3960,3960,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3962,3962,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3967,3967,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3968,3968,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3970,3970,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3973,3973,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3974,3974,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3975,3975,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3977,3977,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3982,3982,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3983,3983,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3987,3987,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3988,3988,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3991,3991,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3993,3993,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3994,3994,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3997,3997,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,3998,3998,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,4000,4000,-1.042665,-0.012101,10.689,53643.055091,4000,-1.09129,-0.007167,10.919,53643.0
SDSS,SDSS_allCandidates_BOSS,4003,4003,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,4012,4012,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,4017,4017,,,,,,,,,
